%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
192.0, 36273.70730325071, 36501.47157925029, -11128.374770686003, 1461.2005902767887, 6354.131562010237, 6708.89845000487, -5772.248598605228, 17986.64992888569, 1524.992468952235, -187500.02235174447, -1703.0688170276662, -36247.33224479345, -187500.02235174447, -4492.633580283354, -6446.1313421882805, -187500.02235174447, -0.0055, 0.9545000000000001, 0.26315625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680983178399E9, 0.0, 2024-02-11 14:49:43.178
194.0, 36287.788902257555, 36459.38324444094, -11163.891692625486, 1431.5845288735068, 6318.324067392835, 6664.999623894647, -5844.981175062797, 17833.249906688918, 1554.4520681443296, -187500.02235174447, -1697.5479361472055, -36247.1534308378, -187500.02235174447, -4494.533478562054, -6432.921461215194, -187500.02235174447, -0.0055, 0.9545000000000001, 0.26315625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809831784065E9, 0.0, 2024-02-11 14:49:43.178
196.0, 36226.03103232754, 36467.18400325585, -11182.175419589928, 1405.030656460602, 6308.019913198938, 6670.8334291974825, -5812.302924669138, 17536.262278111255, 1517.8175589820814, -187500.02235174447, -1717.9997823238114, -36274.75783524011, -187500.02235174447, -4508.078635701971, -6457.262510927023, -187500.02235174447, -0.0055, 0.9545000000000001, 0.26315625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809831784143E9, 0.0, 2024-02-11 14:49:43.178
198.0, 36243.77831742505, 36450.42019491437, -11180.968425389341, 1409.3445431404762, 6302.811956740851, 6656.327147045988, -5846.8810733414975, 17383.085773359035, 1601.1001588225556, -187500.02235174447, -1697.212659980376, -36237.43042199974, -187500.02235174447, -4483.558772034499, -6440.2081299076235, -187500.02235174447, -0.00675, 0.9552500000000002, 0.261578125, 192.0, 127.5, 96.0, 14.5, 112.0, 4.0, 16.0, 0.0, 0.0, 0.0, 1.707680983178422E9, 0.0, 2024-02-11 14:49:43.178
200.0, 36219.57137817996, 36460.34436945252, -11192.300759828182, 1398.8615749909372, 6301.023817184427, 6656.193036579256, -5822.830596307587, 17162.429352096242, 1535.54249233514, -187500.02235174447, -1701.1689187489653, -36252.271980318066, -187500.02235174447, -4485.4810220576555, -6443.002097964537, -187500.02235174447, -0.00675, 0.9552500000000002, 0.261578125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680983178429E9, 0.0, 2024-02-11 14:49:43.178
202.0, 36283.29620162203, 36442.68649133283, -11189.797364449189, 1409.6574675628506, 6301.96259045155, 6646.067696341002, -5831.100741756051, 17091.395508217276, 1554.988510011257, -187500.02235174447, -1689.0989767430995, -36232.08835507493, -187500.02235174447, -4476.495620786622, -6441.70569678613, -187500.02235174447, -0.00675, 0.9552500000000002, 0.261578125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809831784368E9, 0.0, 2024-02-11 14:49:43.178
204.0, 36270.89098344934, 36477.42110221638, -11168.563207216646, 1414.5077961096522, 6330.081084976326, 6688.2677898726215, -5808.078444967085, 16916.761328787965, 1558.7436030797487, -187500.02235174447, -1695.9609622908788, -36228.087392817426, -187500.02235174447, -4481.524763289066, -6431.781522247973, -187500.02235174447, -0.00675, 0.9552500000000002, 0.261578125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680983178444E9, 0.0, 2024-02-11 14:49:43.178
206.0, 36365.84119389548, 36460.72434910826, -11156.82854137761, 1435.5184358976408, 6328.471759375544, 6665.2231413392, -5819.097854983551, 16928.58540160482, 1610.2643740492315, -187500.02235174447, -1642.9426244428903, -36165.61426706484, -187500.02235174447, -4440.039925580016, -6406.859327180306, -187500.02235174447, -0.00675, 0.9552500000000002, 0.261578125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809831784513E9, 0.0, 2024-02-11 14:49:43.178
208.0, 36370.982095120205, 36496.28597453666, -11150.614756419034, 1432.0986189959788, 6352.164608498169, 6698.616647555429, -5787.492488323747, 16852.611822201234, 1602.9106501234353, -187500.02235174447, -1650.2516448797758, -36187.49662488659, -187500.02235174447, -4453.763896675575, -6391.146050828225, -187500.02235174447, -0.006, 0.9560000000000001, 0.26, 192.0, 127.5, 104.0, 14.5, 112.0, 4.0, 16.0, 0.0, 0.0, 0.0, 1.7076809831784587E9, 0.0, 2024-02-11 14:49:43.178
210.0, 36440.51837212066, 36502.11977983949, -11123.636200861478, 1464.3968897338975, 6367.766126127974, 6699.287199889088, -5795.248543649739, 16883.993671416483, 1633.733705727304, -187500.02235174447, -1625.5306155122062, -36149.27514186801, -187500.02235174447, -4438.028268579039, -6384.574637958364, -187500.02235174447, -0.006, 0.9560000000000001, 0.26, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680983178466E9, 0.0, 2024-02-11 14:49:43.178
212.0, 36459.85263107451, 36536.96614944532, -11115.47781413529, 1472.6670351823611, 6387.681530437652, 6730.512586893152, -5759.441049032337, 16861.172540327614, 1647.0106419337562, -187500.02235174447, -1611.8960513944687, -36143.59779877637, -187500.02235174447, -4427.657059151776, -6340.519349636955, -187500.02235174447, -0.006, 0.9560000000000001, 0.26, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809831941948E9, 0.0, 2024-02-11 14:49:43.194
214.0, 36528.40543131893, 36530.305329597635, -11108.325255909593, 1484.4017010213972, 6397.337484042345, 6729.819682815038, -5758.815200187588, 16908.602942061778, 1651.1904181468985, -187500.02235174447, -1587.376187726997, -36124.30824331144, -187500.02235174447, -4407.0040472750725, -6341.703992093086, -187500.02235174447, -0.006, 0.9560000000000001, 0.26, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809836049309E9, 0.0, 2024-02-11 14:49:43.604
216.0, 36548.45494609534, 36546.89032398347, -11103.34081689606, 1487.9779801342465, 6409.630943492764, 6747.030526045624, -5731.881348118943, 16928.406587649177, 1669.3623863890632, -187500.02235174447, -1577.921399822402, -36120.48609500958, -187500.02235174447, -4398.398625659779, -6300.979113695516, -187500.02235174447, -0.006, 0.9560000000000001, 0.26, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680983604978E9, 0.0, 2024-02-11 14:49:43.604
218.0, 36589.06806577064, 36540.788297747175, -11097.52936333768, 1502.216041352277, 6409.563888259398, 6738.670973619339, -5754.322499552071, 16963.722343888563, 1665.4061276204739, -187500.02235174447, -1565.2926642051536, -36113.24412980606, -187500.02235174447, -4383.9370469971955, -6308.981038210516, -187500.02235174447, -0.008, 0.9540000000000001, 0.266, 192.0, 127.5, 96.0, 14.5, 104.0, 4.0, 40.0, 0.0, 0.0, 0.0, 1.7076809836050053E9, 0.0, 2024-02-11 14:49:43.605
220.0, 36598.880481586515, 36520.17998935938, -11128.10654975254, 1465.4250699788417, 6383.83703039134, 6715.000476241169, -5787.090156923551, 16992.22081806908, 1660.108764184566, -187500.02235174447, -1577.5190684222066, -36136.95933067314, -187500.02235174447, -4386.708663309653, -6269.843133669274, -187500.02235174447, -0.008, 0.9540000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680983605014E9, 0.0, 2024-02-11 14:49:43.605
222.0, 36572.170146962424, 36502.812683917604, -11139.483587680292, 1449.9129593268585, 6359.563035912876, 6700.382435367398, -5786.6654737789, 16944.656305868186, 1650.341051857597, -187500.02235174447, -1604.1846995573878, -36161.90387748526, -187500.02235174447, -4409.418035676245, -6317.362942381256, -187500.02235174447, -0.008, 0.9540000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680983605023E9, 0.0, 2024-02-11 14:49:43.605
224.0, 36531.89230345396, 36497.91765188189, -11159.935433856897, 1424.2084532032554, 6342.3968961712, 6691.5534963075515, -5806.156194943928, 16895.370709344235, 1636.37121157303, -187500.02235174447, -1622.982516644301, -36184.97087776314, -187500.02235174447, -4429.735771386119, -6310.165680666648, -187500.02235174447, -0.008, 0.9540000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809836050303E9, 0.0, 2024-02-11 14:49:43.605
226.0, 36477.95754408331, 36492.329715768064, -11151.419419219425, 1426.9800695157135, 6338.708858336075, 6693.565153308529, -5828.172663232406, 16775.36419336369, 1596.3615889980304, -187500.02235174447, -1628.2798800802088, -36187.5413283755, -187500.02235174447, -4440.397553491301, -6358.110172523281, -187500.02235174447, -0.008, 0.9540000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680983605038E9, 0.0, 2024-02-11 14:49:43.605
228.0, 36463.65242763191, 36466.44639568882, -11173.637053208, 1403.7789587711047, 6315.910078991661, 6667.212446595722, -5845.539968674179, 16759.69562050052, 1618.9815543868012, -187500.02235174447, -1624.636545733994, -36186.17787196373, -187500.02235174447, -4444.532626215533, -6327.890614019706, -187500.02235174447, -0.01, 0.9580000000000001, 0.266, 192.0, 127.5, 88.0, 14.5, 120.0, 4.0, 40.0, 0.0, 0.0, 0.0, 1.7076809836050456E9, 0.0, 2024-02-11 14:49:43.605
230.0, 36462.17721249786, 36425.565055080064, -11192.7924982062, 1391.79842374306, 6285.95874142155, 6634.243623524145, -5874.619588210534, 16742.50712901439, 1552.9097977769136, -187500.02235174447, -1648.1058774120663, -36228.288558517525, -187500.02235174447, -4466.8173154374745, -6358.311338223379, -187500.02235174447, -0.01, 0.9580000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680983605053E9, 0.0, 2024-02-11 14:49:43.605
232.0, 36500.01871586069, 36394.51848203164, -11219.279315385738, 1374.2076008567335, 6262.4670579990225, 6604.202878976212, -5901.6428472570005, 16867.408677030646, 1501.2996198296096, -187500.02235174447, -1685.0086075077782, -36283.318553366495, -187500.02235174447, -4506.737531034652, -6338.1277129802365, -187500.02235174447, -0.01, 0.9580000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809836050603E9, 0.0, 2024-02-11 14:49:43.605
234.0, 36527.17608537389, 36368.612810207946, -11238.03242898374, 1362.0929553619571, 6237.746028631453, 6580.487678109131, -5908.840108971609, 16995.193600081635, 1442.6709941233391, -187500.02235174447, -1735.4564947434062, -36351.04433906607, -187500.02235174447, -4550.748115867152, -6341.145198481703, -187500.02235174447, -0.01, 0.9580000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809836050682E9, 0.0, 2024-02-11 14:49:43.605
236.0, 36566.76102480424, 36361.95199036026, -11263.736935107343, 1348.6595569443175, 6225.206699992025, 6568.864770992372, -5938.076190719151, 17172.465285356677, 1370.899542677348, -187500.02235174447, -1790.8217657592018, -36409.851778727985, -187500.02235174447, -4595.965694900238, -6339.155893225181, -187500.02235174447, -0.01, 0.9580000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680983605076E9, 0.0, 2024-02-11 14:49:43.605
238.0, 36547.292655383666, 36381.2862493141, -11250.124722734061, 1346.4020307543315, 6227.665391882109, 6580.39827113131, -5914.808024741176, 17193.83355305595, 1345.5973679539404, -187500.02235174447, -1837.8274843487127, -36448.296779191114, -187500.02235174447, -4633.158997673869, -6395.147013085725, -187500.02235174447, -0.012, 0.9560000000000001, 0.266, 192.0, 127.5, 80.0, 14.5, 112.0, 4.0, 40.0, 0.0, 0.0, 0.0, 1.7076809836050835E9, 0.0, 2024-02-11 14:49:43.605
240.0, 36571.700760328866, 36380.839214424996, -11257.23257747085, 1345.865588887404, 6231.465188439512, 6580.152401942301, -5921.290030633215, 17270.79060921557, 1318.5070536741084, -187500.02235174447, -1849.1598187875534, -36465.418215443875, -187500.02235174447, -4649.408715892878, -6415.665914495697, -187500.02235174447, -0.012, 0.9560000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809836050909E9, 0.0, 2024-02-11 14:49:43.605
242.0, 36513.98855614526, 36402.9450896913, -11241.161673207484, 1345.7538301651277, 6245.23386302398, 6604.78402433205, -5918.74193176531, 17169.87248299986, 1308.1805477357564, -187500.02235174447, -1876.9877406344106, -36489.22282328878, -187500.02235174447, -4675.180277249847, -6488.554953164453, -187500.02235174447, -0.012, 0.9560000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680983605098E9, 0.0, 2024-02-11 14:49:43.605
244.0, 36490.78744540065, 36408.39891533839, -11238.971202250863, 1342.3787167523762, 6247.022002580405, 6608.874393567371, -5928.800216770198, 17106.974674102625, 1295.4400533962314, -187500.02235174447, -1876.5854092342151, -36482.04791331862, -187500.02235174447, -4682.154021519902, -6533.906642664271, -187500.02235174447, -0.012, 0.9560000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680983605105E9, 0.0, 2024-02-11 14:49:43.605
246.0, 36389.4893395292, 36458.66798861838, -11220.978047964341, 1350.2688825450996, 6274.961683149539, 6651.968556877203, -5840.957861060841, 16842.061798818326, 1339.6965074177394, -187500.02235174447, -1877.7924034348016, -36466.93813406684, -187500.02235174447, -4679.695329629819, -6583.885143266338, -187500.02235174447, -0.012, 0.9560000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809836051123E9, 0.0, 2024-02-11 14:49:43.605
248.0, 36353.81595537853, 36464.97118055477, -11192.032538894719, 1375.1240223794011, 6296.821689226829, 6666.094859372957, -5854.950053089864, 16634.61525852862, 1395.8217377450155, -187500.02235174447, -1828.819731333224, -36393.82557795353, -187500.02235174447, -4638.545768087598, -6595.731567827651, -187500.02235174447, -0.01, 0.9540000000000001, 0.268, 192.0, 127.5, 88.0, 14.5, 104.0, 4.0, 48.0, 0.0, 0.0, 0.0, 1.70768098360512E9, 0.0, 2024-02-11 14:49:43.605
250.0, 36251.26615181758, 36496.196567558836, -11180.744907944789, 1369.4913827766638, 6311.216212656047, 6702.081167946001, -5834.364096446526, 16284.69869908079, 1402.2590401481439, -187500.02235174447, -1798.2648966628192, -36368.6351619524, -187500.02235174447, -4617.333962599511, -6603.3311609424545, -187500.02235174447, -0.01, 0.9540000000000001, 0.268, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680983605127E9, 0.0, 2024-02-11 14:49:43.605
252.0, 36198.6948488587, 36516.402544546436, -11152.916986097931, 1400.1132726804344, 6335.132579223226, 6723.270621689632, -5811.587668846568, 15973.741230218558, 1483.4629277542745, -187500.02235174447, -1739.1892360674426, -36293.77916977157, -187500.02235174447, -4564.449735218255, -6602.995884775625, -187500.02235174447, -0.01, 0.9540000000000001, 0.268, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809836051345E9, 0.0, 2024-02-11 14:49:43.605
254.0, 36097.776722642986, 36558.7814520337, -11128.86650906402, 1415.223051932222, 6363.452239448099, 6762.967319842258, -5766.548903769124, 15562.580890963185, 1543.7455825502375, -187500.02235174447, -1687.5790581201386, -36241.90077089081, -187500.02235174447, -4514.717103805197, -6578.721890297162, -187500.02235174447, -0.01, 0.9540000000000001, 0.268, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809836051419E9, 0.0, 2024-02-11 14:49:43.605
